customer_id,country,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
15823,United Kingdom,8,3,3882.17,4,3,4,434,Loyal Customers
15824,United Kingdom,89,2,890.94,2,2,3,223,Lost
15826,United Kingdom,204,1,943.9700000000001,1,1,3,113,Lost
15827,United Kingdom,8,16,1957.98,4,4,4,444,Champions
15828,United Kingdom,11,1,1108.82,4,1,3,413,Potential
15833,United Kingdom,373,1,80.4,1,1,1,111,Lost
15834,United Kingdom,12,3,1539.24,4,3,3,433,Loyal Customers
15837,United Kingdom,121,1,385.03,2,1,2,212,Lost
15838,United Kingdom,3,16,40519.92,4,4,4,444,Champions
15841,United Kingdom,22,5,1518.35,3,4,3,343,Loyal Customers
15842,United Kingdom,29,2,548.8,3,2,2,322,Potential
15845,United Kingdom,172,3,714.51,1,3,3,133,At Risk
15846,United Kingdom,21,1,107.01000000000002,3,1,1,311,Potential
15847,United Kingdom,64,3,433.29999999999995,2,3,2,232,At Risk
15848,United Kingdom,257,1,139.94,1,1,1,111,Lost
15850,United Kingdom,12,4,819.8699999999999,4,3,3,433,Loyal Customers
15851,United Kingdom,162,1,109.73,1,1,1,111,Lost
15852,United Kingdom,162,1,96.55000000000001,1,1,1,111,Lost
15854,United Kingdom,12,9,2609.16,4,4,4,444,Champions
15855,United Kingdom,112,1,340.48,2,1,2,212,Lost
15856,United Kingdom,1,26,17832.77,4,4,4,444,Champions
15857,United Kingdom,66,1,273.48,2,1,1,211,Lost
15858,United Kingdom,3,9,2521.5200000000004,4,4,4,444,Champions
15859,United Kingdom,68,1,438.4599999999999,2,1,2,212,Lost
15860,United Kingdom,4,10,1528.0,4,4,3,443,Champions
15861,United Kingdom,92,4,1236.4299999999998,2,3,3,233,At Risk
15862,United Kingdom,9,10,2095.41,4,4,4,444,Champions
15863,United Kingdom,253,3,289.86,1,3,1,131,At Risk
15864,United Kingdom,17,1,244.44000000000003,4,1,1,411,Potential
15865,United Kingdom,49,2,1353.79,3,2,3,323,Potential
15867,United Kingdom,5,17,5251.31,4,4,4,444,Champions
15868,United Kingdom,219,1,94.53,1,1,1,111,Lost
15869,United Kingdom,262,1,174.02,1,1,1,111,Lost
15870,United Kingdom,32,3,508.5199999999999,3,3,2,332,Loyal Customers
15871,United Kingdom,73,1,33.099999999999994,2,1,1,211,Lost
15872,United Kingdom,14,2,434.75,4,2,2,422,Potential
15873,United Kingdom,135,4,313.92,2,3,2,232,At Risk
15874,United Kingdom,23,14,6878.88,3,4,4,344,Loyal Customers
15875,United Kingdom,282,1,111.72,1,1,1,111,Lost
15876,United Kingdom,45,2,1449.1399999999999,3,2,3,323,Potential
15878,United Kingdom,197,2,330.77,1,2,2,122,Lost
15879,United Kingdom,40,4,1157.3000000000002,3,3,3,333,Loyal Customers
15880,United Kingdom,5,1,343.28,4,1,2,412,Potential
15882,United Kingdom,4,6,979.6199999999999,4,4,3,443,Champions
15884,United Kingdom,68,2,249.70000000000002,2,2,1,221,Lost
15885,United Kingdom,19,12,1572.47,3,4,3,343,Loyal Customers
15886,United Kingdom,52,3,871.78,3,3,3,333,Loyal Customers
15887,United Kingdom,42,3,1027.15,3,3,3,333,Loyal Customers
15888,United Kingdom,36,2,260.85,3,2,1,321,Potential
15889,United Kingdom,5,7,1359.41,4,4,3,443,Champions
15890,United Kingdom,30,5,535.65,3,4,2,342,Loyal Customers
15892,United Kingdom,305,1,128.2,1,1,1,111,Lost
15893,United Kingdom,117,1,305.28000000000003,2,1,1,211,Lost
15894,United Kingdom,5,1,156.73999999999995,4,1,1,411,Potential
15898,United Kingdom,3,22,4207.429999999999,4,4,4,444,Champions
15899,United Kingdom,4,1,56.25,4,1,1,411,Potential
15900,United Kingdom,49,3,549.29,3,3,2,332,Loyal Customers
15901,United Kingdom,87,4,339.34,2,3,2,232,At Risk
15902,United Kingdom,16,1,145.01000000000005,4,1,1,411,Potential
15903,United Kingdom,14,5,3813.08,4,4,4,444,Champions
15905,United Kingdom,179,1,114.69000000000001,1,1,1,111,Lost
15906,United Kingdom,10,3,987.95,4,3,3,433,Loyal Customers
15908,United Kingdom,126,2,764.57,2,2,3,223,Lost
15910,United Kingdom,36,7,1449.62,3,4,3,343,Loyal Customers
15911,United Kingdom,259,8,1702.3400000000001,1,4,3,143,At Risk
15912,United Kingdom,72,7,810.0799999999999,2,4,3,243,At Risk
15913,United Kingdom,170,1,6.300000000000001,1,1,1,111,Lost
15914,United Kingdom,14,2,205.98999999999998,4,2,1,421,Potential
15915,United Kingdom,37,1,429.21,3,1,2,312,Potential
15916,United Kingdom,2,7,1899.0800000000002,4,4,4,444,Champions
15917,United Kingdom,242,4,437.53,1,3,2,132,At Risk
15918,United Kingdom,267,1,248.64999999999995,1,1,1,111,Lost
15919,United Kingdom,4,1,270.72,4,1,1,411,Potential
15920,United Kingdom,60,5,404.14,2,4,2,242,At Risk
15921,United Kingdom,32,3,466.08000000000004,3,3,2,332,Loyal Customers
15922,United Kingdom,9,1,369.50000000000006,4,1,2,412,Potential
15923,United Kingdom,8,1,127.08000000000001,4,1,1,411,Potential
15924,United Kingdom,367,1,102.82000000000001,1,1,1,111,Lost
15926,United Kingdom,178,1,134.44,1,1,1,111,Lost
15927,United Kingdom,283,1,123.38999999999999,1,1,1,111,Lost
15928,United Kingdom,292,1,293.53000000000003,1,1,1,111,Lost
15929,United Kingdom,280,1,594.0,1,1,2,112,Lost
15931,United Kingdom,64,1,239.89999999999998,2,1,1,211,Lost
15934,United Kingdom,53,2,2190.66,3,2,4,324,Potential
15936,United Kingdom,15,2,282.79,4,2,1,421,Potential
15938,United Kingdom,92,4,330.23,2,3,2,232,At Risk
15939,United Kingdom,10,1,2945.38,4,1,4,414,Potential
15941,United Kingdom,273,1,405.0,1,1,2,112,Lost
15943,United Kingdom,285,2,271.29,1,2,1,121,Lost
15944,United Kingdom,29,3,1839.1399999999999,3,3,4,334,Loyal Customers
15945,United Kingdom,1,4,646.27,4,3,2,432,Loyal Customers
15946,United Kingdom,138,3,2304.1800000000003,1,3,4,134,At Risk
15948,United Kingdom,60,1,553.85,2,1,2,212,Lost
15950,United Kingdom,11,6,5415.200000000001,4,4,4,444,Champions
15951,United Kingdom,17,1,304.95,4,1,1,411,Potential
15953,United Kingdom,5,11,2010.1699999999998,4,4,4,444,Champions
15954,United Kingdom,225,1,190.74999999999997,1,1,1,111,Lost
15955,United Kingdom,8,9,4242.1,4,4,4,444,Champions
15956,United Kingdom,187,2,617.6,1,2,2,122,Lost
15957,United Kingdom,56,2,501.2099999999999,2,2,2,222,Lost
15958,United Kingdom,39,3,388.64,3,3,2,332,Loyal Customers
15959,United Kingdom,318,3,579.49,1,3,2,132,At Risk
15960,United Kingdom,10,4,410.94999999999993,4,3,2,432,Loyal Customers
15961,United Kingdom,15,1,451.28999999999996,4,1,2,412,Potential
15962,United Kingdom,85,1,295.83,2,1,1,211,Lost
15964,United Kingdom,299,1,272.96,1,1,1,111,Lost
15965,United Kingdom,3,10,2167.45,4,4,4,444,Champions
15966,United Kingdom,86,1,426.53000000000003,2,1,2,212,Lost
15967,United Kingdom,15,10,2622.77,4,4,4,444,Champions
15968,United Kingdom,24,1,418.04999999999995,3,1,2,312,Potential
15969,United Kingdom,61,2,460.95,2,2,2,222,Lost
15970,United Kingdom,234,1,703.2199999999998,1,1,2,112,Lost
15971,United Kingdom,21,6,1702.98,3,4,3,343,Loyal Customers
15972,United Kingdom,92,5,1810.27,2,4,4,244,At Risk
15973,United Kingdom,2,3,680.6199999999999,4,3,2,432,Loyal Customers
15976,United Kingdom,46,4,1315.7,3,3,3,333,Loyal Customers
15978,United Kingdom,68,2,2180.64,2,2,4,224,Lost
15979,United Kingdom,238,1,329.21999999999997,1,1,2,112,Lost
15980,United Kingdom,126,4,4194.82,2,3,4,234,At Risk
15981,United Kingdom,37,13,5954.29,3,4,4,344,Loyal Customers
15982,United Kingdom,241,1,324.51,1,1,2,112,Lost
15983,United Kingdom,1,6,2483.8,4,4,4,444,Champions
15984,United Kingdom,4,21,5921.65,4,4,4,444,Champions
15985,United Kingdom,72,5,1572.8600000000001,2,4,3,243,At Risk
15986,United Kingdom,17,1,186.3,4,1,1,411,Potential
15987,United Kingdom,4,2,230.85000000000002,4,2,1,421,Potential
15988,United Kingdom,187,2,612.06,1,2,2,122,Lost
15989,United Kingdom,11,2,372.51,4,2,2,422,Potential
15990,United Kingdom,130,5,1217.94,2,4,3,243,At Risk
15991,United Kingdom,170,1,150.55,1,1,1,111,Lost
15992,United Kingdom,32,2,854.6100000000001,3,2,3,323,Potential
15994,United Kingdom,47,2,775.1099999999999,3,2,3,323,Potential
15995,United Kingdom,50,1,696.1900000000002,3,1,2,312,Potential
15996,United Kingdom,2,2,626.22,4,2,2,422,Potential
15998,United Kingdom,29,11,5218.37,3,4,4,344,Loyal Customers
15999,United Kingdom,371,1,20.4,1,1,1,111,Lost
16001,United Kingdom,17,1,583.39,4,1,2,412,Potential
16002,United Kingdom,261,1,169.20999999999998,1,1,1,111,Lost
16003,United Kingdom,17,5,2878.46,4,4,4,444,Champions
16004,United Kingdom,110,5,2146.39,2,4,4,244,At Risk
16005,United Kingdom,11,6,1820.83,4,4,4,444,Champions
16006,United Kingdom,23,1,245.77,3,1,1,311,Potential
16007,United Kingdom,19,3,1373.1999999999998,3,3,3,333,Loyal Customers
16008,United Kingdom,18,12,4905.35,4,4,4,444,Champions
16010,United Kingdom,12,8,1316.56,4,4,3,443,Champions
16011,United Kingdom,2,14,2517.75,4,4,4,444,Champions
16012,United Kingdom,37,2,1574.5000000000002,3,2,3,323,Potential
16013,United Kingdom,7,39,20315.84,4,4,4,444,Champions
16014,United Kingdom,44,2,467.89,3,2,2,322,Potential
16016,United Kingdom,2,4,1025.18,4,3,3,433,Loyal Customers
16017,United Kingdom,53,4,1341.9500000000003,3,3,3,333,Loyal Customers
16018,United Kingdom,32,2,289.23,3,2,1,321,Potential
16019,United Kingdom,17,18,13679.609999999999,4,4,4,444,Champions
16021,United Kingdom,31,2,532.25,3,2,2,322,Potential
16024,United Kingdom,47,2,232.96,3,2,1,321,Potential
16027,United Kingdom,93,9,1113.74,2,4,3,243,At Risk
16028,United Kingdom,231,1,82.2,1,1,1,111,Lost
16029,United Kingdom,8,45,41184.3,4,4,4,444,Champions
16032,United Kingdom,92,6,1970.45,2,4,4,244,At Risk
16033,United Kingdom,5,8,2019.7299999999998,4,4,4,444,Champions
16034,United Kingdom,30,3,491.02,3,3,2,332,Loyal Customers
16035,United Kingdom,196,1,217.73000000000002,1,1,1,111,Lost
16036,United Kingdom,60,2,1797.92,2,2,4,224,Lost
16037,United Kingdom,180,2,654.3199999999999,1,2,2,122,Lost
16039,United Kingdom,59,2,456.4,2,2,2,222,Lost
16040,United Kingdom,66,4,1103.3500000000001,2,3,3,233,At Risk
16042,United Kingdom,15,3,1067.8500000000001,4,3,3,433,Loyal Customers
16043,United Kingdom,15,4,1082.6000000000001,4,3,3,433,Loyal Customers
16044,United Kingdom,71,1,340.84,2,1,2,212,Lost
16045,United Kingdom,52,4,2094.23,3,3,4,334,Loyal Customers
16046,United Kingdom,198,1,235.78000000000003,1,1,1,111,Lost
16047,EIRE,318,1,107.14,1,1,1,111,Lost
16048,United Kingdom,9,4,818.7900000000001,4,3,3,433,Loyal Customers
16049,United Kingdom,11,3,787.89,4,3,3,433,Loyal Customers
16050,United Kingdom,19,2,162.8,3,2,1,321,Potential
16051,United Kingdom,317,1,188.44,1,1,1,111,Lost
16053,United Kingdom,49,4,2122.8900000000003,3,3,4,334,Loyal Customers
16054,United Kingdom,54,3,1327.98,2,3,3,233,At Risk
16057,United Kingdom,155,3,1591.73,1,3,3,133,At Risk
16058,United Kingdom,42,1,62.7,3,1,1,311,Potential
16059,United Kingdom,3,7,1757.91,4,4,4,444,Champions
16060,United Kingdom,36,3,541.9499999999999,3,3,2,332,Loyal Customers
16061,United Kingdom,67,1,89.65,2,1,1,211,Lost
16062,United Kingdom,15,4,1709.83,4,3,3,433,Loyal Customers
16064,United Kingdom,361,1,111.0,1,1,1,111,Lost
16065,United Kingdom,1,8,2010.53,4,4,4,444,Champions
16067,United Kingdom,198,3,3395.29,1,3,4,134,At Risk
16068,United Kingdom,229,1,122.93,1,1,1,111,Lost
16069,United Kingdom,53,1,457.7,3,1,2,312,Potential
16071,United Kingdom,163,3,750.56,1,3,3,133,At Risk
16072,United Kingdom,64,3,3744.5699999999997,2,3,4,234,At Risk
16074,United Kingdom,26,1,265.24999999999994,3,1,1,311,Potential
16075,United Kingdom,138,2,736.9300000000001,1,2,3,123,Lost
16077,United Kingdom,261,1,2300.4,1,1,4,114,Lost
16078,United Kingdom,305,1,283.79,1,1,1,111,Lost
16080,United Kingdom,21,2,385.4,3,2,2,322,Potential
16081,United Kingdom,2,4,1653.2799999999997,4,3,3,433,Loyal Customers
16082,United Kingdom,306,1,106.75,1,1,1,111,Lost
16083,United Kingdom,18,2,1033.8,4,2,3,423,Potential
16085,United Kingdom,16,7,1362.02,4,4,3,443,Champions
16086,United Kingdom,3,6,1743.6,4,4,4,444,Champions
16087,United Kingdom,25,5,1739.92,3,4,4,344,Loyal Customers
16088,United Kingdom,211,2,1437.4299999999998,1,2,3,123,Lost
16089,United Kingdom,22,2,271.44000000000005,3,2,1,321,Potential
16090,United Kingdom,260,1,205.91000000000003,1,1,1,111,Lost
16092,United Kingdom,140,3,770.08,1,3,3,133,At Risk
16094,United Kingdom,11,7,2617.33,4,4,4,444,Champions
16095,United Kingdom,92,1,447.05000000000007,2,1,2,212,Lost
16096,United Kingdom,52,3,1264.3500000000001,3,3,3,333,Loyal Customers
16098,United Kingdom,9,8,2442.47,4,4,4,444,Champions
16099,United Kingdom,53,4,841.3,3,3,3,333,Loyal Customers
16100,United Kingdom,98,1,582.64,2,1,2,212,Lost
16101,United Kingdom,70,3,1938.46,2,3,4,234,At Risk
16103,United Kingdom,25,16,4762.07,3,4,4,344,Loyal Customers
16104,United Kingdom,54,8,2476.25,2,4,4,244,At Risk
16105,United Kingdom,74,4,2049.23,2,3,4,234,At Risk
16108,United Kingdom,70,3,1393.42,2,3,3,233,At Risk
16109,United Kingdom,334,1,327.6,1,1,2,112,Lost
16110,United Kingdom,158,1,481.78999999999996,1,1,2,112,Lost
16111,United Kingdom,64,1,562.48,2,1,2,212,Lost
16115,United Kingdom,33,4,907.1700000000001,3,3,3,333,Loyal Customers
16117,United Kingdom,38,2,422.19000000000005,3,2,2,322,Potential
16118,United Kingdom,288,1,4376.249999999999,1,1,4,114,Lost
16119,United Kingdom,30,6,1297.45,3,4,3,343,Loyal Customers
16120,United Kingdom,58,2,1747.7700000000002,2,2,4,224,Lost
16121,United Kingdom,26,3,609.9799999999999,3,3,2,332,Loyal Customers
16122,United Kingdom,2,3,316.91999999999996,4,3,2,432,Loyal Customers
16124,United Kingdom,54,3,1523.4900000000002,2,3,3,233,At Risk
16125,United Kingdom,3,14,4298.3,4,4,4,444,Champions
16126,United Kingdom,15,11,8359.03,4,4,4,444,Champions
16127,United Kingdom,362,1,145.05999999999997,1,1,1,111,Lost
16128,United Kingdom,16,6,1920.83,4,4,4,444,Champions
16129,United Kingdom,43,3,1396.0500000000002,3,3,3,333,Loyal Customers
16130,United Kingdom,58,4,987.48,2,3,3,233,At Risk
16131,United Kingdom,11,6,6450.88,4,4,4,444,Champions
16132,United Kingdom,180,2,664.2,1,2,2,122,Lost
16133,United Kingdom,12,23,8403.22,4,4,4,444,Champions
16134,United Kingdom,59,3,1527.25,2,3,3,233,At Risk
16135,United Kingdom,219,1,301.90000000000003,1,1,1,111,Lost
16136,United Kingdom,299,1,237.42,1,1,1,111,Lost
16137,United Kingdom,316,1,422.70000000000005,1,1,2,112,Lost
16138,United Kingdom,14,3,910.3500000000001,4,3,3,433,Loyal Customers
16139,United Kingdom,358,2,475.74000000000007,1,2,2,122,Lost
16140,United Kingdom,7,2,832.4200000000001,4,2,3,423,Potential
16141,United Kingdom,53,1,335.54,3,1,2,312,Potential
16143,United Kingdom,5,7,2485.8900000000003,4,4,4,444,Champions
16145,United Kingdom,24,8,3005.9500000000003,3,4,4,344,Loyal Customers
16146,United Kingdom,84,1,212.25000000000003,2,1,1,211,Lost
16147,United Kingdom,36,4,2023.91,3,3,4,334,Loyal Customers
16148,United Kingdom,72,1,310.3,2,1,2,212,Lost
16149,United Kingdom,65,1,141.7,2,1,1,211,Lost
16150,United Kingdom,8,6,2342.5699999999997,4,4,4,444,Champions
16153,United Kingdom,56,6,3309.26,2,4,4,244,At Risk
16155,United Kingdom,17,5,796.9,4,4,3,443,Champions
16156,United Kingdom,18,11,3096.14,4,4,4,444,Champions
16158,United Kingdom,158,9,628.3199999999999,1,4,2,142,At Risk
16159,United Kingdom,106,3,884.5900000000001,2,3,3,233,At Risk
16161,United Kingdom,4,25,7256.24,4,4,4,444,Champions
16163,United Kingdom,1,5,1992.98,4,4,4,444,Champions
16165,United Kingdom,141,1,79.9,1,1,1,111,Lost
16166,United Kingdom,64,2,435.83000000000004,2,2,2,222,Lost
16167,United Kingdom,50,5,1386.1200000000001,3,4,3,343,Loyal Customers
16168,United Kingdom,5,39,6848.87,4,4,4,444,Champions
16170,United Kingdom,31,14,4983.95,3,4,4,344,Loyal Customers
16172,United Kingdom,109,3,744.3399999999999,2,3,3,233,At Risk
16174,United Kingdom,127,4,1237.2,2,3,3,233,At Risk
16175,United Kingdom,107,3,798.85,2,3,3,233,At Risk
16176,United Kingdom,57,4,2052.69,2,3,4,234,At Risk
16177,United Kingdom,72,7,1915.36,2,4,4,244,At Risk
16178,United Kingdom,37,1,414.70000000000005,3,1,2,312,Potential
16180,United Kingdom,114,5,5995.69,2,4,4,244,At Risk
16182,United Kingdom,74,5,3354.0,2,4,4,244,At Risk
16183,United Kingdom,30,3,739.1,3,3,3,333,Loyal Customers
16185,United Kingdom,200,1,115.30999999999999,1,1,1,111,Lost
16186,United Kingdom,8,15,5019.17,4,4,4,444,Champions
16188,United Kingdom,44,1,105.80000000000001,3,1,1,311,Potential
16190,United Kingdom,30,7,2508.47,3,4,4,344,Loyal Customers
16191,United Kingdom,11,11,10507.5,4,4,4,444,Champions
16192,United Kingdom,371,1,351.3,1,1,2,112,Lost
16193,United Kingdom,46,1,315.98,3,1,2,312,Potential
16194,United Kingdom,11,1,308.59999999999997,4,1,2,412,Potential
16195,United Kingdom,359,1,323.25,1,1,2,112,Lost
16196,United Kingdom,124,1,93.3,2,1,1,211,Lost
16197,United Kingdom,105,9,2016.71,2,4,4,244,At Risk
16198,United Kingdom,73,1,629.3600000000001,2,1,2,212,Lost
16199,United Kingdom,28,7,942.75,3,4,3,343,Loyal Customers
16200,United Kingdom,18,10,4562.83,4,4,4,444,Champions
16201,United Kingdom,51,1,248.65000000000003,3,1,1,311,Potential
16202,United Kingdom,53,8,2136.7200000000003,3,4,4,344,Loyal Customers
16203,United Kingdom,8,3,521.64,4,3,2,432,Loyal Customers
16204,United Kingdom,16,2,538.53,4,2,2,422,Potential
16205,United Kingdom,32,3,1069.23,3,3,3,333,Loyal Customers
16206,United Kingdom,23,9,2065.26,3,4,4,344,Loyal Customers
16208,United Kingdom,30,8,2776.19,3,4,4,344,Loyal Customers
16209,United Kingdom,18,4,1884.16,4,3,4,434,Loyal Customers
16210,United Kingdom,4,19,17403.21,4,4,4,444,Champions
16211,United Kingdom,57,2,543.5699999999999,2,2,2,222,Lost
16212,United Kingdom,254,2,603.37,1,2,2,122,Lost
16214,United Kingdom,71,1,975.5000000000001,2,1,3,213,Lost
16218,United Kingdom,9,7,1355.29,4,4,3,443,Champions
16219,United Kingdom,136,1,40.8,2,1,1,211,Lost
16221,United Kingdom,3,7,1370.65,4,4,3,443,Champions
16222,United Kingdom,357,1,498.5000000000001,1,1,2,112,Lost
16223,United Kingdom,10,2,1102.3500000000001,4,2,3,423,Potential
16224,United Kingdom,23,1,321.24,3,1,2,312,Potential
16225,United Kingdom,38,10,1771.0900000000001,3,4,4,344,Loyal Customers
16226,United Kingdom,14,2,417.04999999999995,4,2,2,422,Potential
16227,United Kingdom,130,2,713.0,2,2,3,223,Lost
16228,United Kingdom,21,3,890.8100000000001,3,3,3,333,Loyal Customers
16229,United Kingdom,17,4,1857.26,4,3,4,434,Loyal Customers
16231,United Kingdom,15,4,1078.22,4,3,3,433,Loyal Customers
16232,United Kingdom,56,3,1722.09,2,3,3,233,At Risk
16233,United Kingdom,2,7,1429.03,4,4,3,443,Champions
16234,United Kingdom,112,3,333.18,2,3,2,232,At Risk
16235,United Kingdom,11,4,1186.4,4,3,3,433,Loyal Customers
16237,United Kingdom,73,1,136.65,2,1,1,211,Lost
16238,United Kingdom,58,1,63.66,2,1,1,211,Lost
16239,United Kingdom,18,4,1078.0,4,3,3,433,Loyal Customers
16241,United Kingdom,5,4,1721.44,4,3,3,433,Loyal Customers
16242,United Kingdom,17,7,3871.1900000000005,4,4,4,444,Champions
16244,United Kingdom,8,1,1056.6299999999999,4,1,3,413,Potential
16246,United Kingdom,95,2,827.25,2,2,3,223,Lost
16250,United Kingdom,9,2,401.94,4,2,2,422,Potential
16251,United Kingdom,148,1,128.31,1,1,1,111,Lost
16252,United Kingdom,18,1,295.09000000000003,4,1,1,411,Potential
16253,United Kingdom,56,5,3626.2899999999995,2,4,4,244,At Risk
16254,United Kingdom,14,3,985.1400000000001,4,3,3,433,Loyal Customers
16255,United Kingdom,1,8,2286.89,4,4,4,444,Champions
16256,United Kingdom,129,2,876.94,2,2,3,223,Lost
16258,United Kingdom,23,10,6739.009999999999,3,4,4,344,Loyal Customers
16259,United Kingdom,46,3,361.94,3,3,2,332,Loyal Customers
16261,United Kingdom,22,2,312.62,3,2,2,322,Potential
16262,United Kingdom,14,1,755.1500000000002,4,1,3,413,Potential
16263,United Kingdom,59,1,351.01,2,1,2,212,Lost
16264,United Kingdom,74,2,837.53,2,2,3,223,Lost
16265,United Kingdom,22,3,1488.1699999999998,3,3,3,333,Loyal Customers
16266,United Kingdom,59,7,896.06,2,4,3,243,At Risk
16267,United Kingdom,227,1,186.65999999999997,1,1,1,111,Lost
16269,United Kingdom,73,1,717.57,2,1,3,213,Lost
16271,United Kingdom,93,5,2033.78,2,4,4,244,At Risk
16273,United Kingdom,284,2,336.03999999999996,1,2,2,122,Lost
16274,United Kingdom,9,1,357.94999999999993,4,1,2,412,Potential
16275,United Kingdom,110,2,1591.2400000000002,2,2,3,223,Lost
16276,United Kingdom,115,2,1818.7900000000002,2,2,4,224,Lost
16277,United Kingdom,369,1,188.68999999999997,1,1,1,111,Lost
16278,United Kingdom,116,2,551.4599999999999,2,2,2,222,Lost
16279,United Kingdom,21,6,4195.5,3,4,4,344,Loyal Customers
16280,United Kingdom,361,1,238.05,1,1,1,111,Lost
16281,United Kingdom,59,2,1361.96,2,2,3,223,Lost
16282,United Kingdom,123,2,1139.2800000000002,2,2,3,223,Lost
16283,United Kingdom,54,3,2833.01,2,3,4,234,At Risk
16284,United Kingdom,29,1,205.79999999999998,3,1,1,311,Potential
16285,United Kingdom,282,1,176.89999999999998,1,1,1,111,Lost
16286,United Kingdom,113,2,328.95,2,2,2,222,Lost
16287,United Kingdom,12,4,864.48,4,3,3,433,Loyal Customers
16288,United Kingdom,106,1,129.85000000000002,2,1,1,211,Lost
16289,United Kingdom,98,1,136.31,2,1,1,211,Lost
16290,United Kingdom,100,4,2069.3,2,3,4,234,At Risk
16291,Portugal,318,1,117.72,1,1,1,111,Lost
16292,United Kingdom,16,4,951.51,4,3,3,433,Loyal Customers
16293,United Kingdom,3,6,2408.96,4,4,4,444,Champions
16294,United Kingdom,112,1,126.05000000000001,2,1,1,211,Lost
16296,United Kingdom,262,4,1313.6699999999998,1,3,3,133,At Risk
16298,United Kingdom,33,4,487.5,3,3,2,332,Loyal Customers
16299,United Kingdom,113,1,193.64999999999998,2,1,1,211,Lost
16300,United Kingdom,66,3,1392.43,2,3,3,233,At Risk
16301,United Kingdom,372,1,107.33,1,1,1,111,Lost
16303,United Kingdom,28,4,2567.6400000000003,3,3,4,334,Loyal Customers
16304,United Kingdom,330,1,381.66,1,1,2,112,Lost
